id,side,price,qty
5175,SELL,101,40
5176,BUY,102,87
5177,BUY,105,63
5178,BUY,98,79
5179,SELL,104,11
5180,BUY,102,34
5181,BUY,100,71
5182,BUY,97,30
5183,SELL,105,34
5184,SELL,95,75
5185,SELL,101,81
5186,BUY,104,44
5187,BUY,105,46
5188,BUY,95,29
5189,BUY,102,2
5190,SELL,105,30
5191,SELL,99,35
5192,BUY,105,51
5193,SELL,102,59
5194,SELL,101,27
5195,SELL,105,43
5196,BUY,102,94
5197,BUY,97,1
5198,SELL,105,86
5199,SELL,102,24
5200,SELL,97,27
5201,SELL,103,13
5202,SELL,105,68
5203,SELL,98,12
5204,SELL,96,100
5205,BUY,97,86
5206,BUY,97,85
5207,SELL,97,23
5208,SELL,95,62
5209,SELL,100,44
5210,SELL,97,37
5211,BUY,101,26
5212,BUY,105,66
5213,BUY,95,57
5214,BUY,98,96
5215,SELL,100,42
5216,BUY,103,56
5217,SELL,104,86
5218,BUY,105,19
5219,SELL,99,57
5220,SELL,96,41
5221,SELL,96,42
5222,BUY,97,4
5223,BUY,100,16
5224,BUY,100,21
5225,BUY,104,70
5226,BUY,99,48
5227,BUY,99,57
5228,SELL,99,73
5229,SELL,96,47
5230,BUY,104,85
5231,BUY,97,84
5232,BUY,100,4
5233,SELL,105,2
5234,SELL,98,65
5235,BUY,97,80
5236,BUY,98,52
5237,SELL,96,43
5238,BUY,99,41
5239,SELL,102,14
5240,BUY,97,41
5241,SELL,98,20
5242,SELL,95,58
5243,BUY,99,32
5244,SELL,105,19
5245,SELL,99,35
5246,BUY,98,30
5247,SELL,101,84
5248,BUY,95,75
5249,BUY,98,90
5250,BUY,100,88
5251,BUY,95,66
5252,SELL,99,23
5253,BUY,99,5
5254,SELL,95,75
5255,SELL,96,55
5256,BUY,104,57
5257,SELL,100,83
5258,BUY,97,39
5259,SELL,105,32
5260,SELL,99,58
5261,SELL,104,51
5262,SELL,103,8
5263,SELL,102,50
5264,SELL,104,90
5265,BUY,105,50
5266,SELL,97,42
5267,BUY,99,58
5268,SELL,97,79
5269,SELL,103,81
5270,SELL,95,5
5271,BUY,98,14
5272,SELL,103,82
5273,SELL,95,50
5274,BUY,104,67
5275,SELL,103,54
5276,SELL,95,68
5277,SELL,101,25
5278,BUY,102,45
5279,SELL,100,12
5280,BUY,99,11
5281,BUY,99,72
5282,BUY,96,4
5283,SELL,98,95
5284,SELL,97,64
5285,BUY,96,87
5286,BUY,103,10
5287,SELL,96,83
5288,BUY,103,33
5289,BUY,105,34
5290,SELL,97,45
5291,SELL,96,51
5292,SELL,101,100
5293,SELL,104,48
5294,SELL,98,57
5295,BUY,102,91
5296,SELL,96,15
5297,SELL,104,15
5298,BUY,101,100
5299,BUY,103,94
5300,BUY,98,35
5301,BUY,96,7
5302,SELL,101,70
5303,SELL,103,90
5304,BUY,100,92
5305,BUY,104,84
5306,BUY,96,25
5307,SELL,103,88
5308,BUY,98,27
5309,SELL,105,47
5310,BUY,101,13
5311,SELL,95,28
5312,BUY,95,61
5313,SELL,105,90
5314,SELL,105,9
5315,BUY,97,17
5316,SELL,104,4
5317,BUY,105,16
5318,SELL,105,42
5319,BUY,95,74
5320,SELL,102,81
5321,SELL,101,22
5322,BUY,102,45
5323,SELL,98,44
5324,SELL,103,33
5325,BUY,104,46
5326,SELL,103,66
5327,BUY,96,66
5328,BUY,97,92
5329,SELL,101,32
5330,BUY,96,97
5331,SELL,101,21
5332,SELL,100,30
5333,BUY,102,11
5334,BUY,102,31
5335,BUY,98,10
5336,BUY,105,11
5337,BUY,99,37
5338,SELL,103,83
5339,SELL,96,70
5340,BUY,95,6
5341,BUY,102,45
5342,BUY,102,40
5343,SELL,100,68
5344,SELL,103,31
5345,SELL,103,62
5346,SELL,100,73
5347,BUY,97,50
5348,SELL,104,34
5349,BUY,101,42
5350,SELL,97,75
5351,SELL,97,83
5352,SELL,97,78
5353,BUY,104,81
5354,SELL,98,62
5355,BUY,99,25
5356,BUY,96,88
5357,BUY,104,10
5358,BUY,97,27
5359,BUY,103,35
5360,BUY,105,6
5361,BUY,100,27
5362,BUY,95,89
5363,BUY,96,46
5364,BUY,96,81
5365,BUY,97,4
5366,SELL,104,72
5367,SELL,99,13
5368,SELL,96,71
5369,BUY,105,70
5370,BUY,103,78
5371,SELL,98,34
5372,SELL,97,65
5373,SELL,98,56
5374,BUY,101,13
5375,SELL,99,95
5376,SELL,96,94
5377,BUY,96,2
5378,SELL,100,24
5379,SELL,104,45
5380,SELL,101,25
5381,SELL,96,42
5382,BUY,103,7
5383,BUY,98,84
5384,SELL,97,56
5385,BUY,103,59
5386,BUY,99,94
5387,SELL,105,32
5388,SELL,96,78
5389,SELL,103,11
5390,BUY,102,45
5391,BUY,100,96
5392,SELL,103,86
5393,SELL,97,89
5394,SELL,104,38
5395,SELL,97,59
5396,BUY,105,14
5397,BUY,98,91
5398,BUY,95,41
5399,SELL,103,45
5400,SELL,101,25
5401,BUY,103,99
5402,BUY,99,39
5403,SELL,105,81
5404,BUY,101,97
5405,SELL,99,50
5406,SELL,103,63
5407,BUY,102,50
5408,SELL,98,79
5409,BUY,95,67
5410,SELL,99,34
5411,SELL,103,74
5412,SELL,97,83
5413,SELL,101,53
5414,BUY,98,99
5415,BUY,102,12
5416,BUY,102,3
5417,SELL,98,1
5418,SELL,96,27
5419,BUY,104,87
5420,SELL,97,53
5421,BUY,101,61
5422,BUY,105,48
5423,SELL,103,69
5424,SELL,95,32
5425,SELL,101,97
5426,BUY,100,41
5427,SELL,104,13
5428,SELL,102,41
5429,BUY,95,38
5430,BUY,105,71
5431,SELL,96,31
5432,SELL,105,79
5433,SELL,99,26
5434,SELL,100,68
5435,BUY,97,11
5436,BUY,105,11
5437,BUY,102,19
5438,SELL,102,87
5439,SELL,96,41
5440,BUY,103,58
5441,BUY,100,13
5442,SELL,99,73
5443,SELL,105,38
5444,SELL,98,2
5445,SELL,103,69
5446,SELL,99,99
5447,SELL,101,82
5448,BUY,103,20
5449,SELL,97,30
5450,BUY,102,91
5451,SELL,105,24
5452,SELL,103,14
5453,SELL,95,10
5454,BUY,95,30
5455,SELL,95,7
5456,SELL,105,35
5457,SELL,105,15
5458,BUY,97,21
5459,BUY,98,53
5460,SELL,99,2
5461,BUY,96,40
5462,BUY,98,13
5463,SELL,97,38
5464,SELL,98,76
5465,BUY,101,29
5466,BUY,101,57
5467,SELL,102,20
5468,SELL,99,94
5469,BUY,96,38
5470,SELL,102,78
5471,SELL,99,13
5472,BUY,95,47
5473,SELL,104,16
5474,BUY,96,99
5475,BUY,105,2
5476,BUY,101,74
5477,SELL,99,51
5478,SELL,101,69
5479,SELL,105,30
5480,BUY,103,93
5481,BUY,103,20
5482,SELL,96,25
5483,BUY,98,35
5484,SELL,101,59
5485,SELL,105,13
5486,BUY,101,43
5487,BUY,95,21
5488,SELL,99,53
5489,BUY,98,60
5490,SELL,96,45
5491,BUY,97,71
5492,BUY,103,11
5493,BUY,95,16
5494,SELL,102,33
5495,BUY,102,3
5496,BUY,99,46
5497,SELL,102,67
5498,SELL,97,67
5499,BUY,95,92
5500,SELL,103,80
5501,BUY,103,98
5502,BUY,95,21
5503,BUY,97,42
5504,BUY,104,11
5505,SELL,96,99
5506,SELL,101,33
5507,BUY,97,9
5508,SELL,97,48
5509,BUY,104,3
5510,SELL,103,32
5511,SELL,101,66
5512,BUY,99,49
5513,BUY,103,70
5514,SELL,98,82
5515,SELL,100,7
5516,SELL,101,89
5517,BUY,102,75
5518,SELL,100,4
5519,SELL,96,40
5520,BUY,95,18
5521,SELL,97,98
5522,SELL,104,73
5523,SELL,103,59
5524,BUY,104,13
5525,SELL,104,2
5526,BUY,95,90
5527,BUY,99,97
5528,SELL,102,79
5529,SELL,96,19
5530,BUY,103,84
5531,BUY,104,62
5532,BUY,102,70
5533,SELL,97,83
5534,SELL,103,48
5535,SELL,100,71
5536,SELL,97,13
5537,SELL,101,21
5538,BUY,96,100
5539,SELL,103,42
5540,BUY,100,62
5541,SELL,105,28
5542,BUY,95,87
5543,BUY,105,40
5544,BUY,98,39
5545,BUY,95,75
5546,SELL,104,6
5547,SELL,96,14
5548,SELL,102,35
5549,SELL,100,45
5550,BUY,95,22
5551,BUY,102,13
5552,BUY,104,56
5553,BUY,104,47
5554,SELL,103,18
5555,BUY,99,81
5556,SELL,99,57
5557,BUY,99,47
5558,SELL,105,17
5559,SELL,98,47
5560,BUY,103,58
5561,BUY,96,56
5562,SELL,96,3
5563,SELL,95,97
5564,BUY,103,5
5565,BUY,103,4
5566,BUY,100,10
5567,BUY,99,84
5568,BUY,95,84
5569,BUY,100,55
5570,BUY,97,84
5571,SELL,98,29
5572,BUY,100,48
5573,SELL,100,16
5574,BUY,103,85
5575,SELL,98,24
5576,SELL,99,63
5577,BUY,102,77
5578,BUY,99,97
5579,BUY,104,62
5580,SELL,96,7
5581,SELL,100,44
5582,BUY,99,61
5583,BUY,100,59
5584,SELL,99,30
5585,SELL,98,23
5586,BUY,101,17
5587,SELL,98,52
5588,SELL,96,59
5589,BUY,95,86
5590,BUY,97,57
5591,SELL,102,98
5592,BUY,98,30
5593,BUY,100,10
5594,BUY,101,77
5595,SELL,105,96
5596,BUY,102,18
5597,BUY,95,71
5598,BUY,101,36
5599,SELL,98,86
5600,BUY,105,37
5601,SELL,98,94
5602,BUY,101,85
5603,BUY,98,46
5604,BUY,97,86
5605,SELL,99,25
5606,SELL,100,1
5607,SELL,100,45
5608,SELL,105,100
5609,SELL,103,46
5610,BUY,96,96
5611,SELL,104,78
5612,SELL,101,17
5613,BUY,103,15
5614,SELL,101,48
5615,SELL,101,23
5616,BUY,95,42
5617,SELL,103,31
5618,SELL,96,70
5619,BUY,95,31
5620,BUY,96,4
5621,SELL,102,59
5622,SELL,95,27
5623,BUY,100,97
5624,SELL,97,20
5625,SELL,98,3
5626,BUY,102,67
5627,SELL,95,28
5628,BUY,97,6
5629,BUY,100,42
5630,SELL,96,59
5631,BUY,97,57
5632,BUY,104,31
5633,SELL,97,79
5634,SELL,102,90
5635,SELL,101,70
5636,BUY,99,92
5637,BUY,105,15
5638,BUY,102,20
5639,SELL,104,96
5640,SELL,98,75
5641,BUY,102,91
5642,BUY,97,54
5643,BUY,102,100
5644,BUY,97,11
5645,SELL,98,53
5646,BUY,98,97
5647,SELL,96,23
5648,SELL,98,6
5649,SELL,95,18
5650,BUY,104,73
5651,BUY,102,9
5652,BUY,102,79
5653,BUY,96,96
5654,SELL,95,50
5655,SELL,96,93
5656,SELL,105,32
5657,BUY,95,77
5658,SELL,96,77
5659,BUY,95,24
5660,BUY,96,9
5661,BUY,103,14
5662,BUY,100,95
5663,BUY,104,19
5664,SELL,105,34
5665,BUY,99,56
5666,SELL,96,3
5667,SELL,104,43
5668,BUY,98,61
5669,SELL,105,98
5670,BUY,96,70
5671,BUY,103,1
5672,SELL,101,37
5673,BUY,105,29
5674,BUY,97,89
5675,BUY,99,72
5676,BUY,102,5
5677,SELL,96,26
5678,SELL,105,49
5679,BUY,97,46
5680,SELL,104,17
5681,SELL,100,43
5682,BUY,96,67
5683,SELL,96,54
5684,SELL,95,70
5685,SELL,100,79
5686,SELL,102,63
5687,BUY,105,91
5688,SELL,95,40
5689,BUY,99,79
5690,BUY,100,16
5691,SELL,96,14
5692,SELL,104,96
5693,SELL,103,88
5694,BUY,101,82
5695,BUY,96,81
5696,BUY,102,60
5697,SELL,98,52
5698,BUY,103,81
5699,SELL,104,39
5700,SELL,96,97
5701,BUY,105,10
5702,SELL,102,7
5703,SELL,96,41
5704,BUY,102,57
5705,SELL,98,60
5706,SELL,103,26
5707,BUY,102,18
5708,SELL,104,97
5709,BUY,102,89
5710,BUY,100,30
5711,BUY,95,92
5712,SELL,104,32
5713,SELL,97,28
5714,BUY,99,45
5715,SELL,96,29
5716,SELL,97,29
5717,BUY,105,7
5718,SELL,102,33
5719,SELL,102,35
5720,SELL,95,22
5721,SELL,96,77
5722,SELL,104,11
5723,SELL,95,47
5724,BUY,100,14
5725,BUY,103,77
5726,BUY,100,54
5727,BUY,98,85
5728,SELL,95,74
5729,SELL,101,91
5730,BUY,103,1
5731,BUY,105,53
5732,SELL,98,37
5733,BUY,99,66
5734,SELL,99,50
5735,BUY,103,87
5736,BUY,96,88
5737,SELL,100,41
5738,BUY,102,8
5739,SELL,100,65
5740,SELL,104,37
5741,SELL,98,92
5742,SELL,105,58
5743,SELL,104,24
5744,SELL,105,99
5745,BUY,103,10
5746,BUY,95,65
5747,SELL,96,100
5748,BUY,96,59
5749,BUY,105,85
5750,BUY,95,84
5751,BUY,103,28
5752,SELL,104,26
5753,SELL,99,69
5754,SELL,102,25
5755,SELL,104,4
5756,BUY,99,98
5757,SELL,103,81
5758,BUY,103,95
5759,SELL,100,61
5760,BUY,101,36
5761,BUY,99,43
5762,SELL,98,55
5763,SELL,101,54
5764,SELL,99,31
5765,SELL,105,10
5766,BUY,102,41
5767,SELL,102,20
5768,BUY,99,97
5769,SELL,100,59
5770,SELL,99,45
5771,SELL,100,54
5772,BUY,97,40
5773,SELL,105,89
5774,SELL,99,98
5775,SELL,95,4
5776,BUY,100,94
5777,BUY,105,56
5778,SELL,102,18
5779,SELL,102,26
5780,SELL,103,7
5781,BUY,97,14
5782,BUY,100,55
5783,SELL,95,7
5784,SELL,98,50
5785,SELL,101,71
5786,SELL,100,40
5787,SELL,104,1
5788,BUY,103,99
5789,SELL,104,61
5790,SELL,98,69
5791,BUY,99,32
5792,BUY,95,31
5793,SELL,101,19
5794,BUY,99,3
5795,BUY,103,27
5796,SELL,95,30
5797,BUY,95,61
5798,SELL,105,7
5799,BUY,105,48
5800,SELL,101,46
5801,BUY,98,83
5802,BUY,98,79
5803,SELL,102,27
5804,BUY,100,91
5805,BUY,104,51
5806,BUY,95,22
5807,BUY,102,81
5808,BUY,98,72
5809,BUY,104,43
5810,BUY,104,85
5811,BUY,95,53
5812,SELL,102,26
5813,BUY,104,50
5814,BUY,98,69
5815,BUY,102,23
5816,BUY,99,95
5817,BUY,104,73
5818,BUY,99,67
5819,SELL,97,36
5820,BUY,98,43
5821,SELL,96,75
5822,BUY,97,52
5823,SELL,105,39
5824,SELL,105,49
5825,SELL,99,8
5826,SELL,95,43
5827,BUY,98,60
5828,SELL,99,29
5829,SELL,97,6
5830,BUY,100,4
5831,BUY,101,15
5832,BUY,96,49
5833,SELL,105,11
5834,BUY,101,75
5835,SELL,97,26
5836,BUY,96,84
5837,BUY,98,86
5838,SELL,97,39
5839,SELL,103,21
5840,SELL,100,74
5841,SELL,96,68
5842,BUY,100,26
5843,BUY,97,17
5844,BUY,103,8
5845,BUY,95,13
5846,SELL,99,54
5847,SELL,104,26
5848,BUY,97,50
5849,BUY,95,42
5850,BUY,105,71
5851,SELL,98,98
5852,SELL,97,28
5853,BUY,103,34
5854,SELL,96,82
5855,BUY,98,31
5856,SELL,102,44
5857,BUY,99,48
5858,SELL,100,12
5859,BUY,97,9
5860,SELL,102,35
5861,BUY,105,6
5862,BUY,96,63
5863,BUY,98,44
5864,SELL,99,3
5865,SELL,100,51
5866,SELL,96,16
5867,SELL,103,77
5868,SELL,97,34
5869,SELL,96,100
5870,BUY,102,76
5871,BUY,98,42
5872,SELL,103,53
5873,SELL,96,13
5874,BUY,97,61
5875,SELL,95,85
5876,SELL,98,63
5877,BUY,98,71
5878,SELL,101,76
5879,SELL,98,58
5880,SELL,98,24
5881,SELL,101,100
5882,SELL,96,97
5883,SELL,102,88
5884,SELL,98,42
5885,BUY,99,33
5886,BUY,99,85
5887,SELL,101,35
5888,SELL,99,66
5889,BUY,95,52
5890,BUY,105,67
5891,SELL,98,51
5892,SELL,101,80
5893,BUY,103,5
5894,SELL,101,30
5895,BUY,101,25
5896,SELL,104,9
5897,SELL,96,74
5898,SELL,105,52
5899,BUY,105,44
5900,BUY,95,7
5901,BUY,100,48
5902,SELL,95,15
5903,BUY,105,49
5904,SELL,96,100
5905,SELL,99,7
5906,BUY,101,11
5907,BUY,99,51
5908,SELL,103,84
5909,BUY,103,62
5910,BUY,95,73
5911,BUY,104,42
5912,SELL,101,46
5913,BUY,102,36
5914,BUY,105,72
5915,SELL,97,68
5916,SELL,95,92
5917,BUY,101,12
5918,SELL,96,80
5919,SELL,105,38
5920,SELL,97,82
5921,BUY,105,45
5922,BUY,95,92
5923,SELL,101,82
5924,SELL,102,1
5925,BUY,95,70
5926,SELL,98,40
5927,SELL,97,28
5928,SELL,104,18
5929,BUY,104,50
5930,SELL,95,60
5931,SELL,100,33
5932,SELL,101,95
5933,SELL,100,95
5934,SELL,99,16
5935,BUY,98,79
5936,SELL,103,37
5937,BUY,100,63
5938,BUY,102,69
5939,BUY,96,56
5940,SELL,105,43
5941,BUY,97,78
5942,SELL,104,81
5943,SELL,95,9
5944,BUY,100,15
5945,BUY,105,83
5946,BUY,99,74
5947,BUY,96,53
5948,BUY,95,84
5949,BUY,102,83
5950,BUY,96,73
5951,BUY,95,60
5952,BUY,96,85
5953,SELL,98,99
5954,SELL,99,43
5955,SELL,102,18
5956,SELL,102,21
5957,BUY,96,65
5958,BUY,95,7
5959,BUY,102,39
5960,SELL,98,76
5961,SELL,105,40
5962,SELL,104,32
5963,BUY,103,31
5964,SELL,104,22
5965,BUY,104,94
5966,BUY,97,56
5967,BUY,98,28
5968,SELL,104,18
5969,SELL,103,57
5970,BUY,98,88
5971,SELL,95,65
5972,BUY,104,22
5973,BUY,98,86
5974,BUY,97,20
5975,BUY,102,46
5976,BUY,95,96
5977,BUY,103,67
5978,BUY,101,54
5979,BUY,97,58
5980,SELL,95,55
5981,SELL,102,60
5982,BUY,98,40
5983,SELL,97,43
5984,SELL,101,70
5985,SELL,102,73
5986,BUY,102,38
5987,SELL,97,76
5988,BUY,102,78
5989,BUY,100,56
5990,BUY,95,38
5991,BUY,102,38
5992,BUY,105,69
5993,BUY,100,59
5994,SELL,97,65
5995,SELL,102,35
5996,BUY,100,63
5997,SELL,96,52
5998,BUY,96,80
5999,BUY,99,11
6000,BUY,105,5
6001,BUY,95,53
6002,SELL,102,69
6003,SELL,104,64
6004,BUY,98,54
6005,SELL,99,58
6006,SELL,100,12
6007,BUY,103,29
6008,BUY,99,46
6009,SELL,102,6
6010,BUY,97,10
6011,SELL,103,11
6012,BUY,103,60
6013,SELL,98,66
6014,BUY,97,80
6015,BUY,96,49
6016,BUY,98,11
6017,BUY,104,39
6018,BUY,101,81
6019,SELL,99,100
6020,SELL,99,5
6021,SELL,98,72
6022,SELL,99,57
6023,BUY,95,46
6024,BUY,102,40
6025,SELL,101,85
6026,BUY,103,64
6027,SELL,105,15
6028,SELL,98,43
6029,BUY,99,26
6030,SELL,100,67
6031,SELL,100,40
6032,BUY,101,44
6033,BUY,105,52
6034,BUY,104,31
6035,BUY,96,5
6036,BUY,98,100
6037,BUY,98,96
6038,SELL,104,95
6039,SELL,102,23
6040,SELL,97,59
6041,BUY,105,86
6042,BUY,103,75
6043,SELL,103,51
6044,SELL,100,83
6045,SELL,98,51
6046,BUY,95,37
6047,SELL,104,89
6048,SELL,103,52
6049,SELL,96,52
6050,BUY,99,84
6051,BUY,102,79
6052,BUY,103,5
6053,BUY,105,21
6054,BUY,98,75
6055,SELL,103,34
6056,BUY,103,45
6057,SELL,103,14
6058,BUY,99,86
6059,BUY,103,23
6060,SELL,101,38
6061,SELL,95,8
6062,SELL,100,61
6063,BUY,104,52
6064,SELL,104,46
6065,SELL,105,9
6066,BUY,105,52
6067,SELL,103,58
6068,BUY,103,16
6069,SELL,96,72
6070,SELL,96,36
6071,SELL,105,15
6072,BUY,103,44
6073,SELL,100,72
6074,SELL,105,71
6075,BUY,103,55
6076,SELL,100,5
6077,SELL,101,48
6078,BUY,101,41
6079,BUY,102,94
6080,BUY,104,26
6081,BUY,99,47
6082,SELL,102,89
6083,BUY,105,40
6084,BUY,105,72
6085,SELL,101,61
6086,BUY,102,94
6087,BUY,97,25
6088,BUY,103,69
6089,BUY,102,27
6090,SELL,103,59
6091,BUY,103,67
6092,SELL,98,80
6093,SELL,98,62
6094,BUY,99,54
6095,SELL,101,97
6096,SELL,100,18
6097,BUY,101,42
6098,SELL,98,51
6099,SELL,95,41
6100,BUY,100,79
6101,BUY,97,50
6102,BUY,96,82
6103,SELL,102,17
6104,SELL,96,66
6105,BUY,97,61
6106,SELL,102,25
6107,SELL,101,91
6108,SELL,102,94
6109,BUY,98,37
6110,SELL,105,50
6111,BUY,98,86
6112,BUY,96,35
6113,SELL,96,29
6114,SELL,97,44
6115,BUY,95,4
6116,BUY,95,63
6117,SELL,101,20
6118,BUY,97,60
6119,BUY,105,57
6120,SELL,95,5
6121,SELL,97,41
6122,SELL,96,19
6123,BUY,102,71
6124,SELL,102,100
6125,BUY,97,1
6126,SELL,105,99
6127,BUY,104,91
6128,SELL,95,56
6129,BUY,104,81
6130,SELL,104,21
6131,SELL,104,74
6132,BUY,105,16
6133,BUY,100,58
6134,SELL,105,88
6135,SELL,96,60
6136,BUY,100,52
6137,BUY,99,8
6138,SELL,100,71
6139,BUY,105,80
6140,SELL,101,25
6141,BUY,101,95
6142,BUY,95,1
6143,SELL,101,3
6144,BUY,98,32
6145,BUY,99,92
6146,SELL,104,79
6147,SELL,101,10
6148,BUY,101,40
6149,BUY,98,27
6150,BUY,104,46
6151,BUY,100,41
6152,BUY,104,45
6153,SELL,97,74
6154,SELL,100,10
6155,SELL,103,93
6156,SELL,99,6
6157,BUY,103,37
6158,SELL,95,63
6159,SELL,98,50
6160,SELL,102,42
6161,SELL,95,70
6162,BUY,102,52
6163,BUY,96,50
6164,SELL,105,45
6165,SELL,97,46
6166,SELL,97,54
6167,SELL,104,5
6168,SELL,101,72
6169,SELL,104,31
6170,SELL,103,81
6171,SELL,103,25
6172,SELL,96,99
6173,BUY,97,13
6174,SELL,99,78
6175,BUY,99,69
6176,SELL,101,18
6177,BUY,103,5
6178,BUY,98,57
6179,SELL,105,15
6180,SELL,98,22
6181,SELL,102,53
6182,BUY,102,23
6183,SELL,95,72
6184,BUY,98,98
6185,SELL,102,55
6186,SELL,95,100
6187,SELL,104,42
6188,BUY,105,83
6189,BUY,103,9
6190,BUY,104,85
6191,BUY,102,62
6192,BUY,104,47
6193,SELL,101,23
6194,BUY,100,97
6195,BUY,100,54
6196,BUY,101,45
6197,BUY,102,91
6198,BUY,104,2
6199,BUY,100,95
6200,SELL,96,3
6201,SELL,103,50
6202,SELL,104,35
6203,BUY,95,75
6204,SELL,96,77
6205,SELL,100,74
6206,BUY,96,40
6207,SELL,97,27
6208,SELL,98,72
6209,BUY,101,37
6210,BUY,101,61
6211,SELL,100,81
6212,BUY,99,95
6213,BUY,98,73
6214,SELL,97,62
6215,BUY,100,62
6216,BUY,99,47
6217,SELL,95,95
6218,BUY,103,85
6219,SELL,96,34
6220,BUY,103,35
6221,BUY,99,77
6222,BUY,99,54
6223,BUY,96,39
6224,SELL,97,73
6225,BUY,96,98
6226,BUY,98,70
6227,SELL,98,68
6228,BUY,100,89
6229,BUY,100,77
6230,SELL,95,26
6231,BUY,101,76
6232,BUY,104,33
6233,BUY,99,86
6234,SELL,96,57
6235,SELL,97,88
6236,BUY,97,30
6237,SELL,102,79
6238,BUY,104,59
6239,SELL,96,86
6240,BUY,102,19
6241,BUY,96,84
6242,BUY,99,71
6243,SELL,95,29
6244,SELL,100,81
6245,BUY,103,81
6246,SELL,103,62
6247,BUY,99,79
6248,BUY,97,87
6249,SELL,95,88
6250,BUY,95,50
6251,SELL,101,70
6252,BUY,99,93
6253,BUY,95,30
6254,SELL,95,18
6255,SELL,105,58
6256,BUY,99,62
6257,BUY,95,88
6258,BUY,105,82
6259,SELL,102,47
6260,SELL,101,8
6261,BUY,101,100
6262,BUY,97,10
6263,BUY,101,38
6264,SELL,95,77
6265,SELL,100,47
6266,SELL,100,53
6267,SELL,99,69
6268,SELL,98,85
6269,BUY,95,31
6270,SELL,96,2
6271,SELL,96,24
6272,SELL,100,6
6273,SELL,101,51
6274,SELL,96,71
6275,BUY,95,76
6276,SELL,96,31
6277,SELL,104,8
6278,BUY,101,78
6279,SELL,96,53
6280,BUY,100,1
6281,BUY,97,55
6282,BUY,101,38
6283,SELL,105,95
6284,SELL,103,100
6285,SELL,101,85
6286,BUY,99,6
6287,BUY,98,83
6288,BUY,97,36
6289,BUY,102,30
6290,BUY,98,27
6291,SELL,101,73
6292,BUY,97,17
6293,SELL,96,72
6294,SELL,96,39
6295,SELL,102,24
6296,SELL,99,98
6297,SELL,95,5
6298,BUY,105,57
6299,BUY,96,33
6300,SELL,98,80
6301,SELL,104,63
6302,SELL,96,44
6303,SELL,98,86
6304,SELL,97,68
6305,SELL,104,88
6306,SELL,102,100
6307,SELL,95,69
6308,BUY,95,45
6309,BUY,99,49
6310,SELL,103,26
6311,BUY,102,93
6312,BUY,105,29
6313,BUY,104,37
6314,SELL,100,73
6315,BUY,96,89
6316,SELL,97,32
6317,BUY,101,82
6318,BUY,105,40
6319,BUY,95,28
6320,SELL,96,69
6321,SELL,102,30
6322,SELL,101,1
6323,BUY,103,90
6324,SELL,101,9
6325,SELL,95,19
6326,SELL,96,51
6327,SELL,102,51
6328,SELL,95,72
6329,SELL,96,18
6330,BUY,102,58
6331,SELL,101,50
6332,SELL,99,8
6333,BUY,100,22
6334,BUY,100,10
6335,BUY,105,56
6336,BUY,105,55
6337,SELL,105,47
6338,SELL,95,3
6339,BUY,95,29
6340,BUY,96,7
6341,BUY,105,54
6342,SELL,95,31
6343,BUY,104,63
6344,SELL,97,25
6345,SELL,102,73
6346,SELL,100,22
6347,SELL,97,33
6348,SELL,101,97
6349,BUY,104,68
6350,SELL,95,37
6351,SELL,100,90
6352,BUY,96,18
6353,BUY,98,95
6354,BUY,95,97
6355,BUY,96,37
6356,SELL,104,23
6357,SELL,95,45
6358,BUY,101,68
6359,BUY,101,4
6360,SELL,101,7
6361,SELL,97,35
6362,SELL,98,79
6363,SELL,96,34
6364,SELL,96,40
6365,SELL,99,4
6366,SELL,100,83
6367,BUY,96,12
6368,BUY,105,34
6369,BUY,98,64
6370,BUY,102,25
6371,BUY,102,11
6372,SELL,100,51
6373,BUY,103,59
6374,BUY,104,84
6375,SELL,101,70
6376,SELL,100,67
6377,SELL,102,35
6378,SELL,101,44
6379,BUY,104,50
6380,SELL,104,32
6381,SELL,104,11
6382,SELL,95,21
6383,SELL,102,39
6384,SELL,98,72
6385,BUY,96,75
6386,SELL,95,16
6387,SELL,105,28
6388,SELL,101,34
6389,SELL,95,14
6390,SELL,105,43
6391,BUY,95,19
6392,BUY,99,46
6393,SELL,103,80
6394,BUY,100,45
6395,SELL,97,74
6396,BUY,99,71
6397,SELL,96,38
6398,BUY,100,7
6399,SELL,95,25
6400,SELL,99,91
6401,SELL,100,78
6402,BUY,96,23
6403,SELL,100,66
6404,SELL,103,83
6405,BUY,95,50
6406,SELL,97,16
6407,BUY,104,70
6408,SELL,97,41
6409,BUY,99,11
6410,BUY,105,86
6411,BUY,102,69
6412,SELL,105,17
6413,BUY,105,20
6414,SELL,99,28
6415,SELL,100,39
6416,BUY,103,39
6417,SELL,101,34
6418,BUY,101,43
6419,BUY,97,5
6420,BUY,99,96
6421,SELL,104,70
6422,BUY,96,30
6423,BUY,105,29
6424,SELL,97,81
6425,BUY,105,2
6426,BUY,99,81
6427,SELL,103,49
6428,SELL,100,67
6429,SELL,96,14
6430,BUY,99,17
6431,BUY,99,79
6432,BUY,100,99
6433,BUY,98,21
6434,BUY,98,52
6435,SELL,105,25
6436,SELL,97,70
6437,BUY,105,57
6438,SELL,105,91
6439,SELL,105,65
6440,BUY,103,28
6441,BUY,99,26
6442,BUY,97,36
6443,SELL,101,31
6444,SELL,103,6
6445,SELL,99,22
